station,file,rmse_albedo,r2_albedo,n_albedo,rmse_totalheight,r2_totalheight,n_totalheight,bw_rmse,bw_r2,bs_rmse,bs_r2,ba_rmse,ba_r2,Start_from_restart_file,Stake_evaluation,WRF_simulation,Compression_level,Slurm_use,Full_field,Force_use_TP,Force_use_N,Tile_of_glacier_of_interest,Time_step_input_file_seconds,Max_layers,Z_measurement_height,Stability_correction,Albedo_method,Densification_method,Penetrating_method,Roughness_method,Saturation_water_vapour_method,Initial_snowheight,Initial_snow_layer_heights,Initial_glacier_height,Initial_glacier_layer_heights,Initial_top_density_snowpack,Initial_bottom_density_snowpack,Temperature_bottom,Const_init_temp,Center_snow_transfer_function,Spread_snow_transfer_function,Multiplication_factor_for_RRR_or_SNOWFALL,Minimum_snow_layer_height,Minimum_snowfall,Remesh_method,First_layer_height_log_profile,Layer_stretching_log_profile,Merge_max,Density_threshold_merging,Temperature_threshold_merging,Density_fresh_snow,Albedo_fresh_snow,Albedo_firn,Albedo_ice,Albedo_mod_snow_aging,Albedo_mod_snow_depth,t_star_wet,t_star_dry,t_star_K,t_star_cutoff,Roughness_fresh_snow,Roughness_ice,Roughness_firn,Aging_factor_roughness,Snow_ice_threshold,lat_heat_melting,lat_heat_vaporize,lat_heat_sublimation,spec_heat_air,spec_heat_ice,spec_heat_water,k_i,k_w,k_a,water_density,ice_density,air_density,sigma,zero_temperature,Surface_emission_coeff
B16,B16_stageB/output/B16_S01_ms0003077_mrrr8572_afs091525_aice0330_afirn0550_aging30_049_20010402-20201010.nc,0.15245518489168847,-0.86859876005616,163368,0.5142673065105947,0.9985571399417281,63868,0.6474301346293714,-2.9319528510425092,0.8334867512158205,-3.7259939502440655,0.8266912526596932,-0.860796319859856,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8572,0.001,0.003077,log_profile,0.01,1.2,1,5,0.01,300.0,0.91525,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003082_mrrr9791_afs086377_aice0330_afirn0550_aging30_075_20010402-20201010.nc,0.12603337526354194,-0.27703497751504913,163368,0.6456577477917937,0.9981926075562021,63868,0.5271257636899164,-1.6064594235375784,0.8162515222559766,-3.5325621530838704,0.9631980437470776,-1.5260581136026428,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9791,0.001,0.003082,log_profile,0.01,1.2,1,5,0.01,300.0,0.86377,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003116_mrrr10557_afs086281_aice0330_afirn0550_aging30_086_20010402-20201010.nc,0.12577762442907123,-0.27185743808569307,163368,0.6995005825837184,0.9982894331218146,63868,0.5209669137542441,-1.5459083578491684,0.8635958983605446,-4.073607908639553,1.0947867154811495,-2.2634066307116867,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0557,0.001,0.003116,log_profile,0.01,1.2,1,5,0.01,300.0,0.86281,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003199_mrrr11520_afs086676_aice0330_afirn0550_aging30_039_20010402-20201010.nc,0.1274677503601051,-0.30626803811510195,163368,0.7534628699045094,0.9984047025648685,63868,0.5874841538767688,-2.2375374128562573,0.9120291183898794,-4.6586543721060885,1.285064226733521,-3.4963677252491987,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1521,0.001,0.003199,log_profile,0.01,1.2,1,5,0.01,300.0,0.86676,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003223_mrrr9275_afs086749_aice0330_afirn0550_aging30_012_20010402-20201010.nc,0.1290609045060726,-0.3391248438728116,163368,0.6120039228940586,0.9980324125124839,63868,0.5740636014619767,-2.091309613427305,0.817147488165242,-3.5425180303310606,0.9567751680119069,-1.492481503869517,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9275,0.001,0.003223,log_profile,0.01,1.2,1,5,0.01,300.0,0.86749,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003293_mrrr10036_afs086726_aice0330_afirn0550_aging30_065_20010402-20201010.nc,0.127090566671095,-0.2985488459399557,163368,0.6481919332589483,0.9982579702480286,63868,0.5238125979521869,-1.5737974149578635,0.8241153691843514,-3.6203171400391847,0.9769898302180671,-1.5989159825846277,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0036,0.001,0.003293,log_profile,0.01,1.2,1,5,0.01,300.0,0.86726,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003371_mrrr8485_afs091448_aice0330_afirn0550_aging30_120_20010402-20201010.nc,0.15155820985982188,-0.8466755203965373,163368,0.5174461832834304,0.9983442142145317,63868,0.6853298848517336,-3.4057700116564487,0.8328868733391132,-3.7191936045860006,0.9009213220638534,-1.20996748887727,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8485,0.001,0.003371,log_profile,0.01,1.2,1,5,0.01,300.0,0.91448,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003403_mrrr9289_afs092419_aice0330_afirn0550_aging30_018_20010402-20201010.nc,0.15910657981542423,-1.0352039584302255,163368,0.5293191751383173,0.9987171223668724,63868,0.584891931515285,-2.2090297453034675,0.9064386268906109,-4.58949495036842,0.9801090983172448,-1.6155377666747985,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9289,0.001,0.003403,log_profile,0.01,1.2,1,5,0.01,300.0,0.92419,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003420_mrrr9175_afs091336_aice0330_afirn0550_aging30_101_20010402-20201010.nc,0.15191417521851847,-0.8553602954124178,163368,0.5405036603284173,0.9985774249708546,63868,0.5976749951555079,-2.350832008297472,0.8799452745055393,-4.26753083348078,0.9589321340885099,-1.5037323354439502,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9175,0.001,0.00342,log_profile,0.01,1.2,1,5,0.01,300.0,0.91336,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003421_mrrr11590_afs086131_aice0330_afirn0550_aging30_023_20010402-20201010.nc,0.1246544886669647,-0.24924465939702567,163368,0.7761180152352074,0.9982567669627499,63868,0.5837457979217677,-2.196465464693928,0.8929814012717241,-4.424760722979823,1.2623790790910998,-3.339020788873934,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.159,0.001,0.003421,log_profile,0.01,1.2,1,5,0.01,300.0,0.86131,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003437_mrrr11158_afs090293_aice0330_afirn0550_aging30_010_20010402-20201010.nc,0.1420737056113563,-0.6227778618257127,163368,0.6757456588586871,0.9986568711044764,63868,0.5528079396168377,-1.866625935062836,0.9324470597702101,-4.914855338091367,1.1827419597112312,-2.8088350292296904,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1159,0.001,0.003437,log_profile,0.01,1.2,1,5,0.01,300.0,0.90293,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003546_mrrr10305_afs086004_aice0330_afirn0550_aging30_066_20010402-20201010.nc,0.12568788720211432,-0.270043248233079,163368,0.6865912052199074,0.9980397249497174,63868,0.5226775511028718,-1.5626552030461478,0.8453810090116776,-3.8618408076361304,1.06195533121018,-2.07060994968025,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0305,0.001,0.003546,log_profile,0.01,1.2,1,5,0.01,300.0,0.86004,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003613_mrrr9498_afs090888_aice0330_afirn0550_aging30_122_20010402-20201010.nc,0.14916514408776202,-0.7888188482553236,163368,0.5616616668832732,0.9985360895798389,63868,0.5762440340336421,-2.114837295634877,0.8889399860537811,-4.375769557352098,0.9978212552107235,-1.7109259548083773,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9498,0.001,0.003613,log_profile,0.01,1.2,1,5,0.01,300.0,0.90888,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003628_mrrr9637_afs089599_aice0330_afirn0550_aging30_061_20010402-20201010.nc,0.14224320355518474,-0.6266522112047952,163368,0.5867654545665024,0.9984088240150162,63868,0.5644546697444232,-1.988688294084335,0.8803382844710582,-4.27223715892212,1.0135227697247986,-1.7969143925187452,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9637,0.001,0.003628,log_profile,0.01,1.2,1,5,0.01,300.0,0.89599,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003644_mrrr11766_afs091955_aice0330_afirn0550_aging30_148_20010402-20201010.nc,0.15280616763975596,-0.8772124503476442,163368,0.6985018920205939,0.9987229621826204,63868,0.6047513107905838,-2.430647675238732,0.9751459624138222,-5.468968158768701,1.3199089610361887,-3.743513146398925,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1766,0.001,0.003644,log_profile,0.01,1.2,1,5,0.01,300.0,0.91955,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003683_mrrr8983_afs092483_aice0330_afirn0550_aging30_093_20010402-20201010.nc,0.15724701308807784,-0.9879088531641311,163368,0.5212798726324082,0.9985239200374505,63868,0.6407687385789801,-2.8514575271740017,0.8626465896206456,-4.062459701215314,0.9227996859176455,-1.318606397840962,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8983,0.001,0.003683,log_profile,0.01,1.2,1,5,0.01,300.0,0.92483,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003954_mrrr11397_afs089948_aice0330_afirn0550_aging30_060_20010402-20201010.nc,0.14211687659493288,-0.6237642169008104,163368,0.6817404121309248,0.9985808169431142,63868,0.5503330987941378,-1.8410164530520765,0.9151908720417102,-4.697956369855239,1.1946540343387793,-2.8859433216984507,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1397,0.001,0.003954,log_profile,0.01,1.2,1,5,0.01,300.0,0.89948,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0003963_mrrr9112_afs086555_aice0330_afirn0550_aging30_104_20010402-20201010.nc,0.1273080867556043,-0.3029976761361919,163368,0.6171167967486034,0.9974284132542838,63868,0.6484659161370271,-2.944543867782988,0.7751330762733797,-3.0874108971537932,0.9441276392102065,-1.4270212413040837,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9112,0.001,0.003963,log_profile,0.01,1.2,1,5,0.01,300.0,0.86555,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004055_mrrr8827_afs086508_aice0330_afirn0550_aging30_136_20010402-20201010.nc,0.12689294981355986,-0.2945136820439511,163368,0.6053915369045283,0.9971430993815518,63868,0.6968856359381116,-3.555599199604222,0.7503395604900072,-2.830111779598716,0.9380546117917219,-1.395898412100613,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8827,0.001,0.004056,log_profile,0.01,1.2,1,5,0.01,300.0,0.86508,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004091_mrrr10862_afs089061_aice0330_afirn0550_aging30_077_20010402-20201010.nc,0.13919311379071556,-0.5576402422119369,163368,0.6665474050943356,0.9983826121637415,63868,0.5276621923205836,-1.6117670407450246,0.912107656312488,-4.659628985932328,1.155913957536362,-2.638003976907544,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0862,0.001,0.004091,log_profile,0.01,1.2,1,5,0.01,300.0,0.89061,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004146_mrrr8236_afs087412_aice0330_afirn0550_aging30_108_20010402-20201010.nc,0.12944397823311815,-0.34708612162967567,163368,0.5615325736190716,0.996766679609266,63868,0.801430658477008,-5.024963029830984,0.7188213574237712,-2.515100158366235,0.9541789055774641,-1.4789728836211853,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8236,0.001,0.004146,log_profile,0.01,1.2,1,5,0.01,300.0,0.87412,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004308_mrrr9939_afs089747_aice0330_afirn0550_aging30_040_20010402-20201010.nc,0.1415548729084949,-0.6109472013931831,163368,0.592100094962839,0.9982907893724451,63868,0.5758457381644064,-2.1105328759840805,0.8542697709203034,-3.964617995614283,0.9926964827666744,-1.683151036389693,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9939,0.001,0.004308,log_profile,0.01,1.2,1,5,0.01,300.0,0.89747,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004323_mrrr10697_afs091316_aice0330_afirn0550_aging30_050_20010402-20201010.nc,0.15016556728796596,-0.8128938701506954,163368,0.6169522894503642,0.9985519747786151,63868,0.5315274525325313,-1.6501709066337469,0.91258713879231,-4.665580928551893,1.1045715852885183,-2.3220019860185848,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0697,0.001,0.004323,log_profile,0.01,1.2,1,5,0.01,300.0,0.91316,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004338_mrrr8307_afs088634_aice0330_afirn0550_aging30_105_20010402-20201010.nc,0.13414896906318408,-0.4467927947972741,163368,0.5448159102488259,0.9970487119945904,63868,0.8072385455165301,-5.112604043241395,0.7274901908553165,-2.6003941171166978,0.9426720701437591,-1.4195434942234302,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8307,0.001,0.004338,log_profile,0.01,1.2,1,5,0.01,300.0,0.88634,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004637_mrrr10256_afs088648_aice0330_afirn0550_aging30_142_20010402-20201010.nc,0.13580194041821408,-0.48266695811082294,163368,0.6243893937810677,0.998105705577112,63868,0.566482550395254,-2.01020141264342,0.8457127287785505,-3.865657039843672,1.0087991858308276,-1.770904767931801,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0256,0.001,0.004637,log_profile,0.01,1.2,1,5,0.01,300.0,0.88648,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004819_mrrr8046_afs089632_aice0330_afirn0550_aging30_037_20010402-20201010.nc,0.13839244339457954,-0.5397719808817765,163368,0.5188381177007542,0.9965541334913152,63868,0.9012878367110297,-6.619904039604942,0.7016608687110425,-2.3492708781918323,0.985840554294582,-1.6462173534870956,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8046,0.001,0.004819,log_profile,0.01,1.2,1,5,0.01,300.0,0.89632,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004899_mrrr10512_afs086453_aice0330_afirn0550_aging30_119_20010402-20201010.nc,0.12642933785710833,-0.2850717757172554,163368,0.6912686435733514,0.9975530787112392,63868,0.559747658111328,-1.9390505273503789,0.8136644933432786,-3.503876663318363,1.0152464378969217,-1.8064357410036873,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0512,0.001,0.004899,log_profile,0.01,1.2,1,5,0.01,300.0,0.86453,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004926_mrrr10472_afs088409_aice0330_afirn0550_aging30_067_20010402-20201010.nc,0.13449991179059337,-0.45437251092620645,163368,0.641900531110715,0.9980014297834832,63868,0.5634347010709103,-1.9778969430699878,0.8421991830818913,-3.8253119075358644,1.0167912006463453,-1.814982583289635,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0473,0.001,0.004926,log_profile,0.01,1.2,1,5,0.01,300.0,0.88409,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004967_mrrr11046_afs087506_aice0330_afirn0550_aging30_058_20010402-20201010.nc,0.13043934450096928,-0.3678827527164963,163368,0.6902156657231173,0.9979914941843888,63868,0.5368335455565221,-1.703346870008573,0.8589565351112418,-4.019242007879369,1.0862120586803243,-2.2124871082786006,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1046,0.001,0.004967,log_profile,0.01,1.2,1,5,0.01,300.0,0.87506,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0004975_mrrr11434_afs08801_aice0330_afirn0550_aging30_046_20010402-20201010.nc,0.13259720199497696,-0.4135148586971187,163368,0.7111312623919491,0.9980929238315841,63868,0.5355918653991183,-1.6908558093070516,0.8803696650716084,-4.272613034696144,1.1481890012537552,-2.589541002454531,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1434,0.001,0.004975,log_profile,0.01,1.2,1,5,0.01,300.0,0.8801,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0005011_mrrr9249_afs086192_aice0330_afirn0550_aging30_081_20010402-20201010.nc,0.12440636620095358,-0.2442764119095049,163368,0.6248159717918984,0.9965646323421578,63868,0.7157345723682887,-3.805366020726356,0.722242161998634,-2.5486358407778784,0.9569610261952434,-1.4934499509903953,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9249,0.001,0.005011,log_profile,0.01,1.2,1,5,0.01,300.0,0.86192,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
