Time,f,d,t,t2,rh,ps,sw_in,sw_out,lw_in,lw_out,HS,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jun-2018 03:00:00,5.10933333333333,231.483333333333,-0.987166666666667,-0.866833333333333,79.7633333333333,880.63715,15.6314971666667,17.9682068333333,252.15395,314.471516666667,0,-0.0648718648495788,0.625754632021548,0,0,0,0.621241423424177
01-Jun-2018 04:00:00,5.68633333333333,205.433333333333,-0.5365,-0.364666666666667,74.1683333333333,880.366083333333,66.9060616666667,56.7889033333333,253.441266666667,315.561933333333,0,0,0.625785302218172,0,0,0,0.621182308023026
01-Jun-2018 05:00:00,5.43266666666667,217.466666666667,0.1905,0.463,75.715,880.1624,155.312633333333,113.9149,256.50495,319.997683333333,0,0,0.625975008145003,0,0,0,0.621123192621875
01-Jun-2018 06:00:00,4.3755,234.833333333333,1.29516666666667,1.79316666666667,74.6583333333333,880.046883333333,273.812766666667,182.25585,259.022133333333,325.7506,0,0,0.626123811563939,0,0,0,0.621064077220723
01-Jun-2018 07:00:00,2.51066666666667,221.6,3.05883333333333,3.06466666666667,72.615,880.214933333333,400.005416666667,250.493833333333,263.822383333333,318.137978819282,0,NaN,0.626133695850424,0,0,0,0.621004961819572
01-Jun-2018 08:00:00,2.90883333333333,202.816666666667,3.387,3.16966666666667,75.0316666666667,880.2416,529.996883333333,325.361016666667,265.7331,319.639514406132,0,NaN,0.62609149883207,0,0,0,0.620945846418421
01-Jun-2018 09:00:00,3.53716666666667,198.633333333333,3.78766666666667,3.89316666666667,72.2,880.143383333333,651.73555,396.487716666667,266.750616666667,321.506528744892,0,NaN,0.626088317909473,0,0,0,0.620886731017269
01-Jun-2018 10:00:00,3.43216666666667,199.5,3.99866666666667,4.09633333333333,71.0083333333333,879.929466666667,752.040316666667,450.3246,268.147883333333,322.475810282067,0,NaN,0.626080040308322,0,0,0,0.620827615616118
01-Jun-2018 11:00:00,3.6515,211.966666666667,3.13266666666667,3.4645,75.4233333333333,879.7207,822.155066666667,488.978066666667,269.58645,318.368643574873,0,NaN,0.625906255243584,0,0,0,0.620768500214967
01-Jun-2018 12:00:00,3.5105,220.25,2.82566666666667,3.524,74.2283333333333,879.801783333333,861.34255,514.015166666667,271.583416666667,316.892075726482,0,NaN,0.625869119205053,0,0,0,0.620709384813815
01-Jun-2018 13:00:00,2.76716666666667,223.733333333333,3.4205,3.70066666666667,72.8666666666667,879.944433333333,861.765833333333,515.289766666667,274.95795,319.612507263565,0,NaN,0.625875985259402,0,0,0,0.620650269412664
01-Jun-2018 14:00:00,3.41783333333333,211.2,3.3065,3.459,74.9033333333333,879.840033333333,830.111433333333,495.79655,272.129416666667,319.13337624348,0,NaN,0.625896431451096,0,0,0,0.620591154011513
01-Jun-2018 15:00:00,3.58016666666667,213.683333333333,3.04833333333333,3.54766666666667,72.0333333333333,879.799566666667,768.258516666667,462.535383333333,267.137616666667,318.022498928152,0,NaN,0.625898571252239,0,0,0,0.620532038610362
01-Jun-2018 16:00:00,3.801,213.333333333333,2.921,3.30633333333333,74.0783333333333,879.77775,672.501716666667,411.72495,264.759083333333,317.474168676407,0,NaN,0.625742483272122,0,0,0,0.62047292320921
01-Jun-2018 17:00:00,3.32166666666667,212.566666666667,3.214,3.39583333333333,73.1583333333333,880.016433333333,553.671233333333,346.968683333333,264.199666666667,318.857787756622,0,NaN,0.625445860641348,0,0,0,0.620413807808059
01-Jun-2018 18:00:00,1.49516666666667,188.4,4.98383333333333,4.98683333333333,62.985,880.104583333333,419.2274,274.409483333333,266.897416666667,327.187142144585,0,NaN,0.625122877551952,0,0,0,0.620354692406908
01-Jun-2018 19:00:00,2.964,171.733333333333,3.33983333333333,3.606,70.6883333333333,880.258766666667,290.660483333333,205.139116666667,261.499033333333,329.6881,0,0,0.624792608346608,0,0,0,0.620295577005756
01-Jun-2018 20:00:00,3.95616666666667,180.45,2.91083333333333,3.28266666666667,73.0066666666667,880.249833333333,176.609083333333,140.766266666667,258.692516666667,328.8068,0,0,0.624552849580411,0,0,0,0.620236461604605
01-Jun-2018 21:00:00,3.13366666666667,197.283333333333,2.09433333333333,2.366,74.2416666666667,880.317433333333,72.9813216666667,69.4026416666667,254.32115,325.115283333333,0,0,0.624376576823759,0,0,0,0.620177346203454
01-Jun-2018 22:00:00,4.3595,158.483333333333,0.777166666666667,0.946666666666666,78.33,880.149783333333,19.9496183333333,25.2468866666667,250.097433333333,321.26555,0,0,0.625137109494602,0,0,0,0.620118230802303
01-Jun-2018 23:00:00,4.15333333333333,186.5,-0.689,-0.619166666666667,81.2333333333333,880.237466666667,4.85905133333333,6.73195366666667,250.126583333333,317.154033333333,0,0,0.627931055295621,0,0,0,0.620059115401151
02-Jun-2018 00:00:00,3.706,234.683333333333,-0.9935,-0.9155,79.7933333333333,880.2206,0.207321083333333,2.5280495,251.410016666667,314.7273,0,-0.0246764234785057,0.630801104698255,0,0,0,0.62
02-Jun-2018 01:00:00,2.94533333333333,258.866666666667,-0.582166666666667,-0.573666666666667,78.9983333333333,880.145866666667,0.14440105,2.63798916666667,248.554766666667,313.851216666667,0,-0.109546803440187,0.633211085534899,0,0,0,0.619736834133716
02-Jun-2018 02:00:00,4.33983333333333,226,-1.29466666666667,-1.2695,82.0166666666667,880.01325,1.41017338333333,3.31224516666667,250.023616666667,312.925,0,-0.233481734575169,0.635046363448446,0,0,0,0.619473668267432
02-Jun-2018 03:00:00,3.13816666666667,221.866666666667,-1.10966666666667,-0.964,79.1983333333333,880.0461,15.7472238333333,16.6044101666667,249.0032,311.309866666667,0,-0.520981350434207,0.636876863330735,0,0,0,0.619210502401148
